brand,total_events,safety_score
PENTARAY NAV HIGH-DENSITY MAPPING ECO CATHETER.,5,5.5891775636998566e-06
PENTAX,38093,0.04258170818680373
PENTAX CRYOABLATION BALLOON CATHETER,1,1.1178355127399714e-06
PENTAX ENDOSCOPE EG 2990I,1,1.1178355127399714e-06
PENTAX ENDOSCOPY ULTRASOUND,1,1.1178355127399714e-06
PENTAX MEDICAL,61,6.818796627713825e-05
PENTAX MEDICAL C2 CYROBALLON CONTROLLER,1,1.1178355127399714e-06
PENTAX PHONATORY AERODYNAMIC SYSTEM,1,1.1178355127399714e-06
PENTAX VIDEO GASTROSCOPE,1,1.1178355127399714e-06
PENTAX.EG-1690K.VIDEO GASTROSCOPE,1,1.1178355127399714e-06
PENTAXVIDEO BRONCHOSCOPE,1,1.1178355127399714e-06
PENTERO,1,1.1178355127399714e-06
PENTERO 800,1,1.1178355127399714e-06
PENTIPS,2,2.2356710254799427e-06
PENTON ANESTHESIA DELIVERY UNIT,1,1.1178355127399714e-06
PENTRTR SUTR RETRIEVR 15UP CRVD,2,2.2356710254799427e-06
PENUMA,42,4.694909153507879e-05
PENUMA IMPLANT,2,2.2356710254799427e-06
PENUMA LARGE / EXTRA LONG,1,1.1178355127399714e-06
PENUMA PENILE IMPLANT COSMETIC ENHANCEMENT,1,1.1178355127399714e-06
PENUMA SILICONE PENILE IMPLANT,1,1.1178355127399714e-06
PENUMBRA 4MAX REPERFUSION CATHETER 139 CM + PENUMBRA HI-FLOW ASPIRATION TUBING,1,1.1178355127399714e-06
PENUMBRA 60CM PACKING COIL LP,1,1.1178355127399714e-06
PENUMBRA ASPIRATION CATHETER,1,1.1178355127399714e-06
PENUMBRA ASPIRATION TUBING,1,1.1178355127399714e-06
PENUMBRA BENCHMARK 6F DELIVERY CATHETER,1,1.1178355127399714e-06
PENUMBRA CAT RX ASPIRATION CATH,1,1.1178355127399714e-06
PENUMBRA CATHETER,1,1.1178355127399714e-06
PENUMBRA COIL,7,7.824848589179799e-06
PENUMBRA COIL 400,92,0.00010284086717207736
PENUMBRA COIL 400 DETACHMENT HANDLE,4,4.471342050959885e-06
PENUMBRA DEVICE,1,1.1178355127399714e-06
PENUMBRA ENGINE,25,2.7945887818499284e-05
PENUMBRA ENGINE CANISTER,23,2.571021679301934e-05
PENUMBRA INDIGO SYSTEM ASPIRATION TUBING,1,1.1178355127399714e-06
PENUMBRA INDIGO SYSTEM CAT-RX,1,1.1178355127399714e-06
PENUMBRA JET 7 KIT - REPERFUSION CATHETER 132 CM + PENUBRA HI-FLOW ASPIRATION TU,1,1.1178355127399714e-06
PENUMBRA LANTERN DELIVERY MICROCATHETER,1,1.1178355127399714e-06
PENUMBRA LIGHTNING ASPIRATION TUBING,1,1.1178355127399714e-06
PENUMBRA NEURON MAX,1,1.1178355127399714e-06
PENUMBRA PACKING COIL,2,2.2356710254799427e-06
PENUMBRA PACKING COIL 30CM,2,2.2356710254799427e-06
PENUMBRA RED 62 KIT 6FR,1,1.1178355127399714e-06
PENUMBRA RED 72 ASPIRATION CATH,1,1.1178355127399714e-06
PENUMBRA RED 72 CATHETER,1,1.1178355127399714e-06
PENUMBRA RED 72 KIT REPERFUSION CATHETER 132CM,1,1.1178355127399714e-06
PENUMBRA RED62SKIT,1,1.1178355127399714e-06
PENUMBRA RUBY COIL LP 2MM X 4CM,1,1.1178355127399714e-06
PENUMBRA SMART COIL,711,0.0007947810495581196
PENUMBRA SMART COIL DETACHMENT HANDLE,79,8.830900550645774e-05
PENUMBRA SYSTEM,9,1.0060519614659743e-05
PENUMBRA SYSTEM 3D REVASCULARIZATION DEVICE,4,4.471342050959885e-06
PENUMBRA SYSTEM 3MAX REPERFUSION CATHETER,62,6.930580178987823e-05
PENUMBRA SYSTEM 4MAX REPERFUSION CATHETER,14,1.5649697178359598e-05
PENUMBRA SYSTEM 4MAX REPERFUSION CATHETERER,1,1.1178355127399714e-06
PENUMBRA SYSTEM 5MAX ACE 68 REPERFUSION CATHETER,8,8.94268410191977e-06
PENUMBRA SYSTEM 5MAX ACE REPERFUSION CATHETER,6,6.707013076439828e-06
PENUMBRA SYSTEM ACE 60 REPERFUSION CATHETER,18,2.0121039229319486e-05
PENUMBRA SYSTEM ACE 64 REPERFUSION CATHETER,5,5.5891775636998566e-06
PENUMBRA SYSTEM ACE 68 REPERFUSION CATHETER,56,6.259878871343839e-05
PENUMBRA SYSTEM ASPIRATION PUMP MAX 220,5,5.5891775636998566e-06
PENUMBRA SYSTEM ASPIRATION TUBING,1,1.1178355127399714e-06
PENUMBRA SYSTEM JET7 REPERFUSION CATHETER,63,7.042363730261819e-05
PENUMBRA SYSTEM JETD REPERFUSION CATHETER,11,1.2296190640139685e-05
PENUMBRA SYSTEM MAX 3 REPERFUSION CATHETER,1,1.1178355127399714e-06
PENUMBRA SYSTEM MAX 4 REPERFUSION CATHETER,2,2.2356710254799427e-06
PENUMBRA SYSTEM MAX ASPIRATION TUBING,1,1.1178355127399714e-06
PENUMBRA SYSTEM RED 43 REPERFUSION CATHETER,9,1.0060519614659743e-05
PENUMBRA SYSTEM RED 62 REPERFUSION CATHETER,55,6.148095320069843e-05
PENUMBRA SYSTEM RED 68 REPERFUSION CATHETER,12,1.3414026152879655e-05
PENUMBRA SYSTEM RED 72 REPERFUSION CATHETER,119,0.00013302242601605658
PENUMBRA SYSTEM RED43 REPERFUSION CATHETER,1,1.1178355127399714e-06
PENUMBRA SYSTEM RED62 REPERFUSION CATHETER,10,1.1178355127399713e-05
PENUMBRA SYSTEM RED68 REPERFUSION CATHETER,1,1.1178355127399714e-06
PENUMBRA SYSTEM RED72 REPERFUSION CATHETER,20,2.2356710254799426e-05
PENUMBRA SYSTEM REPERFUSION CATHETER,28,3.1299394356719195e-05
PENUMBRA SYSTEM SEPARATOR 3D,1,1.1178355127399714e-06
PENUMBRA VELOCITY DELIVERY MICROCATHETER,1,1.1178355127399714e-06
"PENUMBRA, INC. HEART CATH WIRE",2,2.2356710254799427e-06
PENUMBRIA,1,1.1178355127399714e-06
PER-Q-CATH PLUS 2F SINGLE-LUMEN PICC,8,8.94268410191977e-06
PER-Q-CATH PLUS 2F SINGLE-LUMEN PICC W/STIFFENING STYLET (30 CM),2,2.2356710254799427e-06
PER-Q-CATH PLUS 2F SINGLE-LUMEN PICC W/STIFFENING STYLET 30 CM,1,1.1178355127399714e-06
PER-Q-CATH PLUS 2F SINGLE-LUMEN PICC W/STIFFENING STYLET BASIC TRAY 30 CM,1,1.1178355127399714e-06
PER-Q-CATH PLUS 2F SINGLE-LUMEN PICC W/STIFFENING STYLET BASIC TRAY 30CM,4,4.471342050959885e-06
PER-Q-CATH PLUS 2F SINGLE-LUMEN PICC WITH STIFFENING STYLET,7,7.824848589179799e-06
PER-Q-CATH PLUS 2F SINGLE-LUMEN PICC WITH STIFFENING STYLET BASIC TRAY,12,1.3414026152879655e-05
PER-Q-CATH PLUS 2F SINGLE-LUMEN PICC WITH STIFFENING STYLET BASIC TRAY (30 CM),2,2.2356710254799427e-06
PER-Q-CATH PLUS 2F SINGLE-LUMEN PICC WITH STIFFENING STYLET BASIC TRAY(30 CM),1,1.1178355127399714e-06
PER-Q-CATH PLUS 2F SL PICC W/STIFFENING STYLET 30 CM,1,1.1178355127399714e-06
PER-Q-CATH PLUS 2F SL PICC W/STIFFENING STYLET BASIC TRAY 30 CM,5,5.5891775636998566e-06
PER-Q-CATH PLUS 2F SL PICC W/STIFFENING STYLET BT 30 CM,7,7.824848589179799e-06
PER-Q-CATH PLUS 2F SL PICC W/STIFFENING STYLET BT 30CM,1,1.1178355127399714e-06
PER-Q-CATH PLUS 2F SL PICC W/STIFFENING STYLET INTERMEDIATE TRAY (30 CM),1,1.1178355127399714e-06
PER-Q-CATH PLUS 2F SL WITH STIFFENING STYLET,4,4.471342050959885e-06
PER-Q-CATH PLUS 2F SL WITH STIFFENING STYLET (30CM),2,2.2356710254799427e-06
PER-Q-CATH PLUS 3F SINGLE-LUMEN PICC WITH SAFETY EXCALIBUR INTRODUCER,1,1.1178355127399714e-06
PER-Q-CATH PLUS 3F SINGLE-LUMEN PICC WITH STIFFENING STYLET,2,2.2356710254799427e-06
PER-Q-CATH PLUS 3F SL STIFFING STYLET 65CM,6,6.707013076439828e-06
PER-Q-CATH PLUS 4F SINGLE LUMEN PICC W/SAFETY EXCALIBUR INTRODUCER,2,2.2356710254799427e-06
PER-Q-CATH PLUS 4F SINGLE LUMEN STIFFENING STYLET BASIC,1,1.1178355127399714e-06
PER-Q-CATH PLUS 4F SINGLE-LUMEN PICC,2,2.2356710254799427e-06
PER-Q-CATH PLUS 4F SINGLE-LUMEN PICC W/SAFETY EXCALIBUR INTRODUCER,1,1.1178355127399714e-06
PER-Q-CATH PLUS 4F SINGLE-LUMEN PICC WITH SAFETY EXCALIBUR INTRODUCER,9,1.0060519614659743e-05
PER-Q-CATH PLUS 4F SL PICC W/SAFETY EXCALIBUR INTRO PG,1,1.1178355127399714e-06
PER-Q-CATH PLUS 4F SL PICC W/SAFETY EXCALIBUR INTRO PUNCTUR-GUARD TECH,1,1.1178355127399714e-06
PER-Q-CATH PLUS 4F SL PICC W/SAFETY EXCALIBUR INTRODUCER PUNCTUR-GUARD,1,1.1178355127399714e-06
PER-Q-CATH PLUS 4F SL SAFETY INTRODUCER,8,8.94268410191977e-06
PER-Q-CATH PLUS 4F SL SAFETY INTRODUCER BT,1,1.1178355127399714e-06
PER-Q-CATH PLUS 4F SL STIFFING STYLET,2,2.2356710254799427e-06
PER-Q-CATH PLUS 5F SINGLE-LUMEN PICC WITH SAFETY EXCALIBUR INTRODUCER,2,2.2356710254799427e-06
PER-Q-CATH PLUS 5F SL PICC W/SAFETY EXCALIBUR INTRO PC TECH,1,1.1178355127399714e-06
PER-Q-CATH PLUS PICC 2F BASIC TRAY (SINGLE-LUMEN) (30 CM),4,4.471342050959885e-06
PER-Q-CATH PLUS PICC 2F BASIC TRAY (SINGLE-LUMEN) (30CM),2,2.2356710254799427e-06
PER-Q-CATH PLUS PICC 2F BASIC TRAY SINGLE-LUMEN 30 CM,7,7.824848589179799e-06
PER-Q-CATH PLUS PICC 2F BASIC TRAY SINGLE-LUMEN 30CM,1,1.1178355127399714e-06
PER-Q-CATH PLUS PICC 2F INTERMEDIATE TRAY (SINGLE-LUMEN) (30 CM),1,1.1178355127399714e-06
PER-Q-CATH PLUS PICC 3F W/STIFFENING STYLET WIRE (SL) (65 CM),1,1.1178355127399714e-06
PER-Q-CATH PLUS PICC 3F W/STIFFENING STYLET WIRE SINGLE-LUMEN 65 CM,1,1.1178355127399714e-06
PER-Q-CATH PLUS PICC 3F WITH STIFFENING STYLET WIRE,1,1.1178355127399714e-06
PER-Q-CATH PLUS PICC 3F WITH STIFFENING STYLET WIRE (SINGLE-LUMEN),10,1.1178355127399713e-05
PER-Q-CATH PLUS PICC 3F WITH STIFFENING STYLET WIRE (SINGLE-LUMEN) (65 CM),3,3.353506538219914e-06
PER-Q-CATH PLUS PICC 3F WITH STIFFENING STYLET WIRE (SL) (65 CM),10,1.1178355127399713e-05
PER-Q-CATH PLUS PICC 3F WITH STIFFENING STYLET WIRE SL (65 CM),1,1.1178355127399714e-06
PER-Q-CATH PLUS PICC 3F WITH STIFFENING STYLET WIRE SL 65 CM,2,2.2356710254799427e-06
PER-Q-CATH PLUS PICC 3F WITH STIFFENING STYLET WIRE SL 65CM,3,3.353506538219914e-06
PER-Q-CATH PLUS PICC 4F SINGLE-LUMEN PICC,6,6.707013076439828e-06
PER-Q-CATH PLUS PICC WITH STIFFENING STYLET WIRE 5F (DUAL-LUMEN)(65CM),1,1.1178355127399714e-06
PER-Q-CATH PLUS PICC WITH STIFFENING STYLET WIRE 5F (SINGLE-LUMEN),2,2.2356710254799427e-06
PER-Q-CATH PLUS PICC WITH STIFFENING STYLET WIRE 5F (SINGLE-LUMEN)(65CM),3,3.353506538219914e-06
PER-Q-CATH PLUS PICC WITH STIFFENING STYLET WIRE 5F SINGLE-LUMEN 65CM,1,1.1178355127399714e-06
PER-Q-CATH PLUS PICC WITH STIFFENING STYLET WIRE 5F SL 65CM,2,2.2356710254799427e-06
PERANENT PACEMAKER ELECTRODE,1,1.1178355127399714e-06
PERC DC,2,2.2356710254799427e-06
PERC INSERT KIT FOR 2.9MM P-LCK,6,6.707013076439828e-06
PERC INSERT KIT FOR 3.0 MM KNOTLESS ST,1,1.1178355127399714e-06
PERC INSERT KIT FOR 3.0MM S-TAK,2,2.2356710254799427e-06
PERC KIT FOR 3.9MM KNOTLESS CORKSCREW,1,1.1178355127399714e-06
PERC NCIRCLE,1,1.1178355127399714e-06
PERC NCIRCLE NITINOL TIPLESS STONE EXTRACTOR,14,1.5649697178359598e-05
PERC NCOMPASS NITINOL TIPLESS STONE EXTRACTOR,1,1.1178355127399714e-06
PERC PIN,164,0.0001833250240893553
PERC REF PIN,1,1.1178355127399714e-06
"PERC REF, CROSS PIN FRAME",1,1.1178355127399714e-06
PERC SLVE W/HNDLE 8MM ID,1,1.1178355127399714e-06
PERC STRGHT 5.5 ROD 120MM,1,1.1178355127399714e-06
PERCARDIOCENTESIS KIT.STERILE,6,6.707013076439828e-06
PERCEPT,2028,0.002266970419836662
PERCEPT PC,2,2.2356710254799427e-06
PERCEPT RC,8,8.94268410191977e-06
PERCEPT RC V1,11,1.2296190640139685e-05
PERCEPTA CRT-P MRI SURESCAN,308,0.00034429333792391115
PERCEPTA QUAD CRT-P,1,1.1178355127399714e-06
PERCEPTA QUAD CRT-P MRI SURESCAN,848,0.0009479245148034957
PERCEPTA QUAD CRT-P PACEMAKER,1,1.1178355127399714e-06
PERCEVAL,16,1.788536820383954e-05
PERCEVAL PLUS SUTRUELESS AORTIC HEART VALVE,13,1.4531861665619627e-05
PERCEVAL PLUS SUTUREIESS AORTIC HEART VALVE,2,2.2356710254799427e-06
PERCEVAL PLUS SUTURELESS AORTIC HEART VAL,1,1.1178355127399714e-06
PERCEVAL PLUS SUTURELESS AORTIC HEART VALVE,118,0.00013190459050331662
PERCEVAL PLUS SUTURELESS AORTIC VALVE,11,1.2296190640139685e-05
PERCEVAL PLUS SUTURELESS HEART VALVE,3,3.353506538219914e-06
PERCEVAL S SINGLE USE ACCESSORY KIT - DUAL HOLDER,3,3.353506538219914e-06
PERCEVAL SINGLE USE ACCESSORY KIT - DUAL HOLDER,3,3.353506538219914e-06
PERCEVAL SURTURELESS AORTIC HEART VALVE,1,1.1178355127399714e-06
PERCEVAL SUTERLESS AORTIC HEART VALVE,1,1.1178355127399714e-06
PERCEVAL SUTURELES AORTIC HEART VALVE,2,2.2356710254799427e-06
PERCEVAL SUTURELESS AORTIC HEART VALVE,454,0.000507497322783947
PERCEVAL SUTURELESS AORTIC HEART VALVES,1,1.1178355127399714e-06
PERCEVAL SUTURELESS AORTIC VALVE,6,6.707013076439828e-06
PERCEVAL SUTURELESS HEART VALVE,2,2.2356710254799427e-06
PERCEVAL SUTURELESSS AORTIC HEART VALVE,1,1.1178355127399714e-06
PERCEVAL SUTURELSS AORTIC HEART VALVE,1,1.1178355127399714e-06
PERCEVAL VALVE SUTURELESS AORTIC HEART VALVE,1,1.1178355127399714e-06
PERCEVALL SUTURELESS AORTIC HEART VALVE,1,1.1178355127399714e-06
PERCIVA ICD DR,182,0.0002034460633186748
PERCIVA ICD VR,112,0.00012519757742687678
PERCIVA? ICD DR,1,1.1178355127399714e-06
PERCLOSE,62,6.930580178987823e-05
PERCLOSE CLOSURE DEVICE,5,5.5891775636998566e-06
PERCLOSE DEVICE,5,5.5891775636998566e-06
PERCLOSE DEVICES,2,2.2356710254799427e-06
PERCLOSE PROGLIDE,1489,0.0016644570784698173
PERCLOSE PROGLIDE 6 FRENCH,1,1.1178355127399714e-06
PERCLOSE PROGLIDE 6F,4,4.471342050959885e-06
PERCLOSE PROGLIDE 6F (2.0) FEMORAL STOP,1,1.1178355127399714e-06
PERCLOSE PROGLIDE 6F (2.0MM),2,2.2356710254799427e-06
PERCLOSE PROGLIDE 6F SUTURE MEDIATED CLOSURE (SMC) SYSTEM,13422,0.015003588251995895
PERCLOSE PROGLIDE 6F SUTURE-MEDICATED CLOSURE SYSTEM,3,3.353506538219914e-06
PERCLOSE PROGLIDE 6FR,1,1.1178355127399714e-06
PERCLOSE PROGLIDE 6FR OD6 FR VASCULAR SUTURE MEDIATE KNOT PUSH,1,1.1178355127399714e-06
PERCLOSE PROGLIDE ANGIOSEAL,6,6.707013076439828e-06
PERCLOSE PROGLIDE CATHETER,1,1.1178355127399714e-06
PERCLOSE PROGLIDE CLOSURE,1,1.1178355127399714e-06
PERCLOSE PROGLIDE CLOSURE SYSTEM,3,3.353506538219914e-06
PERCLOSE PROGLIDE SUTURE MEDIATED CLOSURE AND REPAIR SYSTEM,1,1.1178355127399714e-06
PERCLOSE PROGLIDE SUTURE MEDIATED CLOSURE SYSTEM,5,5.5891775636998566e-06
PERCLOSE PROGLIDE SUTURE MEDICATED CLOSURE SYSTEM,1,1.1178355127399714e-06
PERCLOSE PROGLIDE SUTURE- MEDIATED CLOSURE SYSTEM,1,1.1178355127399714e-06
PERCLOSE PROGLIDE SUTURE-MEDIATED CLOSURE,1,1.1178355127399714e-06
PERCLOSE PROGLIDE SUTURE-MEDIATED CLOSURE SYSTEM,8,8.94268410191977e-06
PERCLOSE PROGLIDE SUTURE-MEDICAT,1,1.1178355127399714e-06
PERCLOSE PROGLIDE SUTUREMEDIATED CLOSURE SYSTEM,1,1.1178355127399714e-06
PERCLOSE PROGLIDE VASCULAR CLOSURE DEVICE,1,1.1178355127399714e-06
PERCLOSE PROSTYLE,4899,0.00547627617691312
PERCLOSE PROSTYLE CLOSURE DEVICE,1,1.1178355127399714e-06
PERCLOSE PROSTYLE CLOSURE SUTURE-MEDIATED CLOSURE (SMCR) DEVICE,1,1.1178355127399714e-06
PERCLOSE PROSTYLE DEVICE,1,1.1178355127399714e-06
PERCLOSE PROSTYLE SUTURE-MEDIATED CLOSURE AND REPAIR SYSTEM,16419,0.018353741283677588
PERCLOSE PROSTYLE VASCULAR CLOSURE DEVICE,1,1.1178355127399714e-06
PERCLOSE PROSTYLE VASCULAR CLOSURE SYSTEM,1,1.1178355127399714e-06
PERCLOSE SHEATH,1,1.1178355127399714e-06
PERCLOSE SUTURE,3,3.353506538219914e-06
PERCLOSE SUTURE-MEDIATED CLOSURE SYSTEM,3,3.353506538219914e-06
PERCLOSE SYSTEM,1,1.1178355127399714e-06
PERCLOSE VASCULAR DEVICE,1,1.1178355127399714e-06
PERCLOSE VASCULAR SUTURE DELIVERY,5,5.5891775636998566e-06
PERCLOSE VASCULAR SUTURE DELIVERY DEVICE,60,6.707013076439829e-05
PERCLOT,3,3.353506538219914e-06
PERCUFLEX,55,6.148095320069843e-05
PERCUFLEX LOCKING LOOP,1,1.1178355127399714e-06
PERCUFLEX NEPHROURETERAL STENT,9,1.0060519614659743e-05
PERCUFLEX PLUS,160,0.0001788536820383954
PERCUFLEX PLUS STENT WITHOUT SUTURE,1,1.1178355127399714e-06
PERCUFLEX PLUS SUREDRIVE,9,1.0060519614659743e-05
PERCUFLEX URETERAL STENT,16,1.788536820383954e-05
PERCUFLEX URINARY DIVERSION STENT,12,1.3414026152879655e-05
PERCUFLEX URINARY DIVERSION STENT SET,4,4.471342050959885e-06
PERCUT-ARM F/COLLIN REDUC CLAMP,1,1.1178355127399714e-06
PERCUTAN CHOLANGIOGRAPHY SET,3,3.353506538219914e-06
PERCUTANEOUS ACCESS NEEDLE,1,1.1178355127399714e-06
PERCUTANEOUS ARM 255MM,12,1.3414026152879655e-05
PERCUTANEOUS BENT TINED GASSERIAN GANGLION STIMULATION LEAD,1,1.1178355127399714e-06
PERCUTANEOUS BURR,5,5.5891775636998566e-06
PERCUTANEOUS BURRS,2,2.2356710254799427e-06
PERCUTANEOUS CARDIAC ABLATION CATHETER FOR TREATMENT OF ATRIAL FIBRILLATION WITH,1,1.1178355127399714e-06
PERCUTANEOUS CATHETER,1,1.1178355127399714e-06
PERCUTANEOUS CATHETER FOR CREATION OF AN ARTERIOVENOUS FISTULA FOR HEMODIALYSIS,1,1.1178355127399714e-06
PERCUTANEOUS CAVITY DRAINAGE CATHETERIZATION,1,1.1178355127399714e-06
PERCUTANEOUS CROSS PIN REFERENCE FRAME,1,1.1178355127399714e-06
"PERCUTANEOUS CURVED ROD, UNKNOWN SIZE",2,2.2356710254799427e-06
PERCUTANEOUS DEPTH GAUGE FOR 2.7 SCREWS,1,1.1178355127399714e-06
PERCUTANEOUS DEPTH GAUGE FOR 2.7MM SCREWS,6,6.707013076439828e-06
"PERCUTANEOUS DRILL GUIDE , COMP FT",1,1.1178355127399714e-06
PERCUTANEOUS ENDOSCOPIC GASTROSTOMY KIT,1,1.1178355127399714e-06
PERCUTANEOUS GUIDE BOLT,7,7.824848589179799e-06
PERCUTANEOUS INSERTION HANDLE,5,5.5891775636998566e-06
PERCUTANEOUS INSERTION HANDLE FRN,9,1.0060519614659743e-05
PERCUTANEOUS INSERTION HANDLE NON-RADIOLUCENT,1,1.1178355127399714e-06
PERCUTANEOUS INSERTION KIT-ART,1,1.1178355127399714e-06
PERCUTANEOUS INSERTION KIT-ARTERIAL,1,1.1178355127399714e-06
"PERCUTANEOUS INSTRUMENT KIT FOR KNOTLESS FIBERTAK SOFT ANCHOR, W/ 1.8MM RIGID DR",1,1.1178355127399714e-06
PERCUTANEOUS LEAD,1,1.1178355127399714e-06
PERCUTANEOUS LEAD INTRODUCER,55,6.148095320069843e-05
PERCUTANEOUS MALECOT NEPHROSTOMY CATHETER SET,1,1.1178355127399714e-06
PERCUTANEOUS NEPHROSTOMY DILATOR,1,1.1178355127399714e-06
PERCUTANEOUS NEPHROSTOMY SET,1,1.1178355127399714e-06
PERCUTANEOUS NEPHROSTOMY SET WITH SIMPLE LOOP VORTEK CATHETER,9,1.0060519614659743e-05
PERCUTANEOUS PIN,12,1.3414026152879655e-05
PERCUTANEOUS PIN REFERENCE FRAME,1,1.1178355127399714e-06
PERCUTANEOUS PUNCTURE NEEDLE,1,1.1178355127399714e-06
PERCUTANEOUS RADIOLUCENT INSERTION HANDLE,4,4.471342050959885e-06
PERCUTANEOUS RADIOLUCENT INSRT HANDLE,3,3.353506538219914e-06
PERCUTANEOUS REFERENCE CROSS PIN FRAME,3,3.353506538219914e-06
PERCUTANEOUS REFERENCE FRAME,2,2.2356710254799427e-06
PERCUTANEOUS REFERENCE PIN,8,8.94268410191977e-06
"PERCUTANEOUS REFERENCE PIN, 100 MM",1,1.1178355127399714e-06
"PERCUTANEOUS ROD, DIA. 5.5 X 100MM, CURVED",1,1.1178355127399714e-06
PERCUTANEOUS SHEATH INTRODUCER,2,2.2356710254799427e-06
PERCUTANEOUS SHEATH INTRODUCER SE,1,1.1178355127399714e-06
PERCUTANEOUS SHEATH INTRODUCER SET,17,1.9003203716579512e-05
PERCUTANEOUS THROMBOLYTIC ARROW TREROTOLA PTD,1,1.1178355127399714e-06
PERCUTANEOUS TIBIAL NEUROMODULATION,1,1.1178355127399714e-06
PERCUTANEOUS TRAY,1,1.1178355127399714e-06
PERCVAL SUTURELEASS AORTIC HEART VALVE,1,1.1178355127399714e-06
PERFADEX PLUS,1,1.1178355127399714e-06
PERFECTCUT ROTATING AORTIC PUNCH,1,1.1178355127399714e-06
PERFECTO 2V OXYGEN CONCENTRATOR,1,1.1178355127399714e-06
PERFECTO2,2,2.2356710254799427e-06
PERFECTO2 OXYGEN CONCENTRATOR,3,3.353506538219914e-06
PERFECTO2 OXYGEN CONCENTRATOR WITH SENSO2,1,1.1178355127399714e-06
PERFECTO2 V OXYGEN CONCENTRATOR,3,3.353506538219914e-06
PERFECTO2 V WITH SENSOR 9153650799,61,6.818796627713825e-05
PERFECTO2V OXYGEN CONCENTRATOR,2,2.2356710254799427e-06
PERFECTOO2V OXYGEN CONCENTRATOR,1,1.1178355127399714e-06
PERFIT MINI ACE,1,1.1178355127399714e-06
PERFIX CONTINUOUS EPIDURAL KIT,1,1.1178355127399714e-06
PERFIX LIGHT PLUG,2,2.2356710254799427e-06
PERFIX PLUG,3440,0.0038453541638255014
PERFIX PLUG LIGHT,207,0.00023139195113717407
PERFLUORON,14,1.5649697178359598e-05
PERFOMA VERTEBRAL 5FR DIAGNOSTIC CATHETER,1,1.1178355127399714e-06
"PERFORATED ROUND PVC WOUND DRAIN KIT WITH TROCAR, 400 CC EVACUATOR",1,1.1178355127399714e-06
PERFORATOR,1,1.1178355127399714e-06
PERFORATOR CHUCK,47,5.253826909877865e-05
PERFORATOR DISSECTING TOOL,1,1.1178355127399714e-06
"PERFORATOR DRIVER,60:1 RATIO",65,7.265930832809814e-05
PERFORM ALIGNMENT PIN SMOOTH SINGLE USE DIA. 2.5 MM L.200 MM,1,1.1178355127399714e-06
PERFORM CENTERED HUMERAL HEAD COUPLER TI,1,1.1178355127399714e-06
PERFORM COCR HUMERAL HEAD 41X15,1,1.1178355127399714e-06
PERFORM COCR HUMERAL HEAD 43X14,1,1.1178355127399714e-06
PERFORM COCR HUMERAL HEAD 43X16,1,1.1178355127399714e-06
PERFORM COCR HUMERAL HEAD 48X18,1,1.1178355127399714e-06
PERFORM CUT PROTECTOR SIZE 2,1,1.1178355127399714e-06
"PERFORM FX DRILL BIT DIA 3,5MM",1,1.1178355127399714e-06
PERFORM FX STEM SZ 11 L. 130MM,1,1.1178355127399714e-06
PERFORM HUMERAL +9MM SPACER SZ3/4,2,2.2356710254799427e-06
PERFORM HUMERAL HEAD IMPACTOR TIP,30,3.353506538219914e-05
PERFORM HUMERAL IMPACTOR TIP SIZE 3/4,5,5.5891775636998566e-06
PERFORM HUMERAL STEM SZ 1,2,2.2356710254799427e-06
PERFORM HUMERAL STEM SZ 1 PLUS LONG,2,2.2356710254799427e-06
PERFORM HUMERAL STEM SZ 2,1,1.1178355127399714e-06
PERFORM HUMERAL STEM SZ 2 PLUS,6,6.707013076439828e-06
PERFORM HUMERAL STEM SZ 2 PLUS LONG,1,1.1178355127399714e-06
PERFORM HUMERAL STEM SZ 3,8,8.94268410191977e-06
PERFORM HUMERAL STEM SZ 3 PLUS,7,7.824848589179799e-06
PERFORM HUMERAL STEM SZ 4,2,2.2356710254799427e-06
PERFORM HUMERAL STEM SZ 4 PLUS,3,3.353506538219914e-06
PERFORM HUMERAL STEM SZ 4 PLUS LONG,2,2.2356710254799427e-06
PERFORM HUMERAL SYSTEM,4,4.471342050959885e-06
PERFORM LOW OFFSET HUMERAL HEAD COUPLER TI,1,1.1178355127399714e-06
PERFORM NUCLEUS SIZE 2 - REVERSE,2,2.2356710254799427e-06
PERFORM PLUS,1,1.1178355127399714e-06
PERFORM REV INSERT SZ 1/2 33MM DIA +6,1,1.1178355127399714e-06
PERFORM REV INSERT SZ 1/2 36MM DIA +0,4,4.471342050959885e-06
PERFORM REV INSERT SZ 1/2 36MM DIA +3 10 DG,1,1.1178355127399714e-06
PERFORM REV INSERT SZ 1/2 39MM DIA +0,1,1.1178355127399714e-06
PERFORM REV INSERT SZ 1/2 39MM DIA +3,1,1.1178355127399714e-06
PERFORM REV INSERT SZ 1/2 39MM DIA +3 10 DG,1,1.1178355127399714e-06
PERFORM REV INSERT SZ 1/2 39MM DIA +6,1,1.1178355127399714e-06
"PERFORM REV INSERT SZ 1/2, 36MM DIA, +0",1,1.1178355127399714e-06
"PERFORM REV INSERT SZ 1/2, 36MM DIA, +0 VE",2,2.2356710254799427e-06
"PERFORM REV INSERT SZ 1/2, 36MM DIA, +3",1,1.1178355127399714e-06
"PERFORM REV INSERT SZ 1/2, 39MM DIA, +0 VE",1,1.1178355127399714e-06
"PERFORM REV INSERT SZ 1/2, 39MM DIA, +3",1,1.1178355127399714e-06
